class gyro0mean gyro0var gyro1mean gyro1var gyro2mean gyro2var
0 0.005525 0.005453 0.220180 0.935170 0.022540 0.011819
0 0.005375 0.005515 0.221585 0.945050 0.024220 0.013414
0 0.004825 0.005575 0.220515 0.935893 0.024830 0.013865
0 0.003510 0.005573 0.219565 0.928062 0.024400 0.013621
0 0.003695 0.005775 0.216205 0.903587 0.023915 0.013618
0 0.004860 0.006504 0.213425 0.882063 0.022910 0.013132
0 0.003150 0.005642 0.211530 0.867128 0.022360 0.012511
0 -0.000825 0.005754 0.212230 0.873252 0.021960 0.011994
0 0.002920 0.007497 0.346535 2.312062 0.002030 0.007194
0 0.002280 0.007446 0.351820 2.378926 0.003495 0.007980
0 0.001975 0.007403 0.351760 2.378112 0.002580 0.007043
0 0.004235 0.007606 0.353595 2.402504 0.002640 0.007067
0 0.006950 0.009264 0.354050 2.408045 0.003895 0.006835
0 0.007500 0.009107 0.356310 2.435422 0.005880 0.006216
0 0.007135 0.008970 0.357075 2.443801 0.007590 0.004948
0 0.004695 0.009955 0.356375 2.435982 0.007680 0.004946
0 0.001825 0.010892 0.350695 2.371451 0.008050 0.004843
0 -0.003005 0.017030 0.345015 2.301586 0.008875 0.004903
0 -0.008105 0.022278 0.338325 2.214397 0.009395 0.004432
0 -0.012960 0.028652 0.333010 2.154472 0.009460 0.004434
0 -0.014610 0.029333 0.327330 2.084951 0.013035 0.010095
0 -0.013630 0.029407 0.321250 2.014111 0.015815 0.014474
0 -0.011035 0.028926 0.316640 1.959334 0.018810 0.018114
0 -0.008835 0.027624 0.310380 1.890994 0.020825 0.019473
0 -0.008495 0.027575 0.307725 1.860823 0.020580 0.019333
0 -0.007150 0.027658 0.305525 1.838095 0.021530 0.020539
0 -0.008585 0.026393 0.300395 1.774903 0.022445 0.022023
0 -0.009930 0.025746 0.291565 1.667636 0.022170 0.021809
0 -0.011580 0.025995 0.285150 1.586542 0.021955 0.021762
0 -0.012220 0.026253 0.279165 1.511696 0.022905 0.023152
0 -0.012710 0.026326 0.273605 1.447938 0.025470 0.027363
0 -0.014845 0.025955 0.268350 1.384415 0.026295 0.027939
0 -0.017350 0.024106 0.265300 1.349906 0.027085 0.028403
0 -0.016185 0.024627 0.261055 1.301073 0.028065 0.029215
0 -0.016980 0.024660 0.263010 1.324983 0.027575 0.029360
0 -0.014570 0.023762 0.263865 1.334746 0.026660 0.029719
0 -0.010780 0.024040 0.266950 1.367136 0.026565 0.029738
0 -0.003785 0.021302 0.267135 1.369035 0.026380 0.029684
0 0.001715 0.016473 0.267750 1.375647 0.028215 0.029683
0 -0.008850 0.062244 0.258985 1.460345 0.038030 0.051553
0 -0.008940 0.062436 0.274685 1.542901 0.043345 0.043052
0 0.001045 0.056824 0.261400 1.372934 0.044075 0.044217
0 0.000405 0.056064 0.258530 1.341743 0.043465 0.042812
0 0.006695 0.049277 0.249795 1.241590 0.044135 0.043292
0 0.006605 0.049303 0.248635 1.229807 0.041080 0.040124
0 0.008775 0.048775 0.247535 1.220462 0.041905 0.040952
0 0.012380 0.039289 0.243960 1.180499 0.041875 0.040921
0 0.008620 0.030765 0.245760 1.194377 0.041600 0.040645
0 0.005780 0.033465 0.240170 1.130640 0.041085 0.039752
0 0.006815 0.033810 0.236320 1.096438 0.041695 0.041011
0 0.008890 0.029930 0.229540 1.015091 0.041360 0.040520
0 0.005835 0.025936 0.228810 1.009396 0.037970 0.033629
0 0.003085 0.026016 0.229725 1.017092 0.036260 0.031212
0 0.005040 0.024526 0.228260 1.003010 0.035895 0.030739
0 0.005160 0.024528 0.228630 1.005880 0.035255 0.030183
0 0.007025 0.023532 0.230095 1.018489 0.035955 0.030996
0 0.004455 0.020035 0.230580 1.022426 0.033880 0.026937
0 0.001980 0.020432 0.233755 1.053077 0.033300 0.026092
0 -0.000375 0.019536 0.232840 1.045029 0.032535 0.024565
0 -0.002605 0.020315 0.235130 1.065703 0.031465 0.022742
0 -0.002055 0.019231 0.233420 1.047031 0.031985 0.023133
0 -0.008255 0.013314 0.237790 1.087640 0.030430 0.021124
0 -0.013815 0.020375 0.240965 1.122665 0.027375 0.018472
0 -0.015615 0.019018 0.243990 1.150510 0.026490 0.017884
0 -0.014885 0.019026 0.244325 1.153805 0.027895 0.018457
0 -0.016200 0.018835 0.248510 1.194539 0.027250 0.017746
0 -0.015255 0.018118 0.248755 1.196950 0.026460 0.017172
0 -0.019040 0.020752 0.250250 1.210433 0.024655 0.016806
0 -0.016355 0.018167 0.247380 1.187455 0.025295 0.017969
0 -0.020445 0.021599 0.245700 1.176275 0.022915 0.014657
0 -0.022275 0.024735 0.240905 1.141044 0.022060 0.013777
0 -0.003185 0.010604 0.242295 1.131033 0.017295 0.024877
0 -0.003610 0.010838 0.243120 1.139515 0.019955 0.023894
0 -0.005440 0.012066 0.244375 1.152535 0.022245 0.021810
0 -0.004555 0.011591 0.247585 1.182375 0.023005 0.021356
0 -0.001470 0.008494 0.253300 1.235028 0.022240 0.021570
0 0.000515 0.007269 0.257940 1.279371 0.021260 0.021950
0 -0.002935 0.005439 0.261880 1.320900 0.021535 0.022027
0 -0.005745 0.004651 0.264445 1.348631 0.022360 0.022079
0 -0.006260 0.004800 0.267165 1.378259 0.021810 0.021942
0 -0.004455 0.003480 0.268325 1.390565 0.019980 0.020635
0 -0.003995 0.003368 0.270830 1.414800 0.016225 0.015867
0 -0.005095 0.003917 0.272820 1.432806 0.012650 0.010515
0 -0.005860 0.004176 0.274315 1.446182 0.009810 0.007148
0 -0.008180 0.006176 0.273705 1.440568 0.008435 0.006252
0 -0.009100 0.006539 0.275870 1.460408 0.007975 0.005917
0 -0.010105 0.006357 0.279230 1.491471 0.008005 0.005959
0 -0.010015 0.006382 0.281920 1.517701 0.007120 0.004494
0 -0.009800 0.006474 0.282595 1.525106 0.007580 0.004975
0 -0.009585 0.006366 0.283420 1.534487 0.007460 0.004913
0 -0.011110 0.006813 0.285560 1.557691 0.007980 0.005113
0 -0.013155 0.007733 0.286660 1.569884 0.007890 0.005078
0 -0.014105 0.008759 0.288035 1.585107 0.007065 0.004759
0 -0.012795 0.007631 0.288400 1.589097 0.006790 0.004780
0 -0.012580 0.007614 0.288950 1.594990 0.008165 0.005174
0 -0.012915 0.007575 0.289710 1.603902 0.010180 0.005673
0 -0.011815 0.008280 0.291180 1.621440 0.011130 0.005315
0 -0.010870 0.007853 0.290415 1.612453 0.011440 0.005481
0 -0.009435 0.007484 0.288460 1.590942 0.011320 0.005438
0 -0.009465 0.007499 0.286995 1.574313 0.012725 0.006295
0 -0.009040 0.007570 0.284520 1.549448 0.014220 0.007184
0 -0.010845 0.008960 0.281805 1.523483 0.015105 0.007298
0 -0.006080 0.004508 0.203275 0.793139 0.015515 0.010284
0 -0.006355 0.004689 0.202970 0.790714 0.016190 0.011004
0 -0.007360 0.005421 0.202665 0.788251 0.016345 0.011171
0 -0.010990 0.009376 0.202970 0.790698 0.017720 0.011573
0 -0.015665 0.015918 0.205350 0.809214 0.018880 0.011841
0 -0.019025 0.018583 0.208770 0.835048 0.020530 0.012053
0 -0.018355 0.018480 0.209655 0.841395 0.021205 0.012040
0 -0.018110 0.018370 0.209105 0.837727 0.022030 0.012636
0 -0.019060 0.018760 0.205105 0.815096 0.023160 0.013372
0 -0.019060 0.018760 0.200860 0.792699 0.023465 0.013640
0 -0.018205 0.018021 0.198050 0.774453 0.025055 0.014491
0 -0.016250 0.017232 0.193865 0.746991 0.027350 0.015964
0 -0.015120 0.016707 0.189100 0.712840 0.028480 0.017487
0 -0.012585 0.017188 0.186990 0.697311 0.029000 0.018148
0 -0.013165 0.017263 0.183815 0.673348 0.028540 0.017372
0 -0.012800 0.017390 0.180975 0.651858 0.026250 0.016407
0 -0.013750 0.016955 0.178565 0.632846 0.023865 0.014900
0 -0.013935 0.016962 0.178290 0.630562 0.022765 0.014899
0 -0.013935 0.016962 0.177740 0.626431 0.022095 0.014554
0 -0.014275 0.017022 0.177985 0.628098 0.022005 0.014462
0 -0.015040 0.017622 0.179540 0.640520 0.021885 0.014348
0 -0.014090 0.017270 0.175755 0.616422 0.020845 0.013402
0 -0.012745 0.016491 0.171660 0.590319 0.021605 0.014491
0 -0.008840 0.012678 0.167785 0.564501 0.022615 0.015740
0 -0.003615 0.006442 0.164700 0.541137 0.023100 0.016167
0 0.001335 0.005503 0.161490 0.516337 0.023650 0.016717
0 0.002255 0.005908 0.163810 0.536165 0.024685 0.017398
0 0.003690 0.006166 0.165155 0.545684 0.025330 0.018239
0 0.004270 0.005816 0.170775 0.581562 0.026670 0.020426
0 0.004210 0.005834 0.176580 0.616152 0.028410 0.023365
0 0.005280 0.005682 0.179450 0.634979 0.029450 0.025006
0 -0.007425 0.004449 0.133425 0.349518 0.021220 0.011211
0 -0.008005 0.004786 0.133240 0.348351 0.020760 0.010945
0 -0.008250 0.005069 0.132385 0.344335 0.020850 0.011052
0 -0.008985 0.005431 0.131685 0.340508 0.021190 0.011382
0 -0.008285 0.005300 0.131745 0.340875 0.022290 0.012597
0 -0.009385 0.005034 0.131560 0.339658 0.023575 0.013918
0 -0.009875 0.005215 0.131805 0.341252 0.023880 0.014231
0 -0.011310 0.005021 0.132935 0.348700 0.024000 0.014313
0 -0.012075 0.005103 0.135195 0.363453 0.024975 0.014930
0 -0.012045 0.005099 0.138705 0.386037 0.026625 0.015927
0 -0.010090 0.005100 0.142095 0.406835 0.027540 0.016681
0 -0.010030 0.005062 0.146160 0.433232 0.027020 0.016425
0 -0.010550 0.005627 0.150620 0.457527 0.025645 0.015240
0 -0.011435 0.006328 0.154680 0.481638 0.025860 0.015563
0 -0.012075 0.006694 0.157795 0.501977 0.025155 0.014334
0 -0.011255 0.006366 0.164085 0.538850 0.024880 0.014042
0 -0.010000 0.005707 0.169185 0.567506 0.024820 0.013984
0 -0.009695 0.005647 0.172790 0.590505 0.024940 0.014066
0 -0.010950 0.005418 0.175660 0.604866 0.026035 0.015238
0 -0.010005 0.005405 0.177520 0.614550 0.027410 0.016323
0 -0.010155 0.005400 0.178865 0.621466 0.027865 0.016702
0 -0.009115 0.004991 0.178315 0.618208 0.028445 0.017057
0 -0.008810 0.004647 0.179200 0.622294 0.027500 0.016269
0 -0.008655 0.004535 0.178985 0.621217 0.027315 0.016081
0 -0.008990 0.004548 0.177945 0.615361 0.026275 0.014917
0 -0.008625 0.004529 0.177580 0.613074 0.024835 0.013534
0 -0.008530 0.004479 0.175870 0.603103 0.024285 0.013024
0 -0.009205 0.004960 0.174130 0.592208 0.023920 0.012810
0 -0.008565 0.004856 0.171595 0.576135 0.023830 0.012721
0 -0.009205 0.005085 0.169550 0.561916 0.023375 0.012227
0 -0.010210 0.004706 0.168755 0.556259 0.023435 0.012300
0 0.001925 0.013266 0.211245 0.908988 0.044390 0.065865
0 0.002905 0.013312 0.213045 0.922545 0.043410 0.064085
0 0.004795 0.014137 0.217475 0.958151 0.044450 0.062721
0 0.009225 0.022474 0.218085 0.964190 0.037240 0.062791
0 0.007330 0.022357 0.223735 1.007753 0.038490 0.064296
0 0.007025 0.022436 0.220805 0.980845 0.038335 0.064060
0 0.003575 0.015503 0.222640 0.996132 0.035680 0.055798
0 0.005925 0.015406 0.219095 0.961915 0.036475 0.056321
0 0.006685 0.015946 0.214055 0.925229 0.039380 0.064008
0 0.006500 0.016247 0.216800 0.950613 0.041700 0.067727
0 0.007265 0.017033 0.214720 0.934787 0.044385 0.075234
0 0.005160 0.019034 0.219425 0.974252 0.043045 0.074011
0 0.004270 0.018832 0.220645 0.986535 0.043655 0.075254
0 0.003785 0.019000 0.218510 0.962480 0.041915 0.069306
0 0.002440 0.018279 0.218600 0.963491 0.040110 0.062158
0 0.002955 0.017769 0.225500 1.035802 0.038185 0.058901
0 0.005215 0.020074 0.235455 1.120749 0.034795 0.053643
0 0.004300 0.020974 0.242635 1.196181 0.035165 0.053816
0 0.005950 0.023300 0.249080 1.240176 0.036205 0.054782
0 0.007750 0.023217 0.257850 1.313854 0.035900 0.054447
0 0.010405 0.024767 0.256965 1.306686 0.036540 0.054892
0 0.010280 0.024721 0.258890 1.323877 0.039870 0.064108
0 0.007500 0.024526 0.258675 1.321805 0.042160 0.064167
0 0.001270 0.017254 0.259195 1.327145 0.046405 0.059063
0 0.001545 0.017096 0.258245 1.318106 0.044450 0.057289
0 0.000785 0.017606 0.260840 1.341396 0.046100 0.060763
0 -0.000315 0.017386 0.262365 1.356028 0.047140 0.063308
0 0.000050 0.017771 0.265360 1.384020 0.049920 0.069043
0 -0.000835 0.017174 0.276810 1.495473 0.048025 0.063304
0 0.002190 0.015736 0.273205 1.463807 0.045675 0.059595
0 0.002525 0.016231 0.275710 1.482998 0.042285 0.051080
0 -0.003855 0.011142 0.238465 1.133939 0.051555 0.058509
0 -0.005565 0.010367 0.243595 1.179113 0.052380 0.059237
0 -0.008040 0.008903 0.246585 1.204905 0.051435 0.057848
0 -0.010330 0.010051 0.249515 1.228297 0.051985 0.058501
0 -0.011980 0.008998 0.253730 1.263563 0.049630 0.053423
0 -0.013600 0.009047 0.257640 1.294908 0.049415 0.053332
0 -0.015860 0.011295 0.260725 1.320784 0.045840 0.050577
0 -0.014580 0.010556 0.265765 1.364257 0.046545 0.051965
0 -0.015065 0.010694 0.268485 1.386239 0.045535 0.050321
0 -0.016560 0.011026 0.271690 1.413526 0.044805 0.048159
0 -0.017290 0.011177 0.271905 1.415555 0.041845 0.042022
0 -0.017505 0.011513 0.273490 1.430379 0.040285 0.039810
0 -0.018785 0.011712 0.273030 1.425296 0.038180 0.036662
0 -0.018690 0.011687 0.272755 1.422090 0.035220 0.031859
0 -0.018565 0.011680 0.272050 1.414246 0.034030 0.029747
0 -0.019390 0.011495 0.270030 1.392338 0.033875 0.029438
0 -0.019085 0.011248 0.268350 1.374661 0.033235 0.028270
0 -0.017005 0.009043 0.267770 1.368233 0.034910 0.030424
0 -0.016390 0.008735 0.266975 1.359371 0.032955 0.027362
0 -0.016085 0.008419 0.269635 1.389310 0.031825 0.025989
0 -0.016605 0.009055 0.270400 1.397038 0.027855 0.024495
0 -0.017340 0.009422 0.271530 1.409751 0.027000 0.023709
0 -0.017555 0.009522 0.272480 1.419391 0.027670 0.024653
0 -0.016335 0.008407 0.273520 1.429294 0.030145 0.030703
0 -0.019055 0.011389 0.276330 1.460570 0.030605 0.031365
0 -0.022020 0.016872 0.276515 1.462348 0.032655 0.033810
0 -0.022445 0.017744 0.275600 1.453910 0.036900 0.038328
0 -0.024580 0.019672 0.276850 1.467805 0.035955 0.036539
0 -0.023880 0.019546 0.279780 1.498040 0.038400 0.041966
0 -0.026170 0.023481 0.284395 1.551657 0.040080 0.047600
0 -0.030785 0.034192 0.292215 1.650340 0.043685 0.056015
0 0.005060 0.007499 0.354065 2.455274 0.081895 0.135136
0 0.007805 0.007206 0.347010 2.369281 0.080000 0.130444
0 0.007590 0.007311 0.344110 2.332344 0.078440 0.125300
0 0.009150 0.009444 0.344230 2.333763 0.078835 0.126660
0 0.009580 0.009627 0.344410 2.336049 0.078560 0.125747
0 0.009550 0.009605 0.342760 2.314644 0.077400 0.122360
0 0.008515 0.009721 0.340930 2.291256 0.074925 0.114545
0 0.004635 0.007056 0.337265 2.244037 0.073000 0.109451
0 0.002715 0.008306 0.330515 2.160713 0.071690 0.106266
0 0.002010 0.008522 0.322575 2.070238 0.070530 0.102691
0 0.002680 0.008653 0.313110 1.952509 0.068330 0.095692
0 0.002280 0.008542 0.306055 1.860238 0.066835 0.091203
0 0.002310 0.008549 0.294815 1.714263 0.065980 0.088541
0 0.002220 0.008561 0.284090 1.580381 0.065765 0.087806
0 0.001915 0.008330 0.275540 1.483421 0.065525 0.086999
0 0.001155 0.007986 0.269065 1.405298 0.065955 0.088518
0 0.000455 0.007634 0.267750 1.391205 0.067570 0.094120
0 -0.000125 0.007980 0.266650 1.379345 0.068580 0.096560
0 -0.002265 0.010217 0.270865 1.427449 0.068400 0.096123
0 -0.002755 0.010297 0.276115 1.483209 0.069865 0.098853
0 -0.003335 0.011164 0.280880 1.539593 0.070870 0.100539
0 -0.006205 0.011550 0.285920 1.597640 0.072120 0.103335
0 -0.007425 0.012811 0.285280 1.590318 0.071570 0.101978
0 -0.012895 0.013685 0.281860 1.553981 0.069495 0.096191
0 -0.013660 0.013427 0.278410 1.514224 0.066535 0.090129
0 -0.014145 0.013139 0.274135 1.468321 0.063970 0.086395
0 -0.013385 0.013005 0.267415 1.404465 0.061615 0.083446
0 -0.011675 0.012761 0.264635 1.375408 0.062075 0.084405
0 -0.008805 0.012062 0.263780 1.367336 0.063140 0.086910
0 -0.007490 0.012007 0.267660 1.405719 0.062435 0.085252
0 -0.009080 0.012248 0.271140 1.441010 0.061490 0.083420
0 -0.003880 0.026461 0.239100 1.098479 0.027780 0.038897
0 -0.005590 0.025228 0.236905 1.078228 0.028815 0.040505
0 -0.006480 0.024811 0.235805 1.067915 0.030740 0.038107
0 -0.003760 0.024284 0.237145 1.079824 0.033765 0.038390
0 -0.004520 0.023059 0.237760 1.085213 0.030160 0.029817
0 -0.010140 0.016907 0.235530 1.066074 0.028605 0.027119
0 -0.017135 0.020703 0.233270 1.046866 0.026650 0.026660
0 -0.019335 0.022876 0.232535 1.041262 0.026925 0.026742
0 -0.017930 0.023105 0.233085 1.045535 0.026470 0.026039
0 -0.018025 0.023156 0.230795 1.026757 0.024360 0.022104
0 -0.016590 0.023931 0.228475 1.005940 0.022500 0.017720
0 -0.017445 0.024277 0.225360 0.976298 0.021215 0.016082
0 -0.015460 0.024275 0.223465 0.958346 0.022405 0.016887
0 -0.011610 0.021284 0.222275 0.946443 0.024515 0.018096
0 -0.010630 0.021094 0.222790 0.951204 0.026345 0.018669
0 -0.011300 0.021813 0.220405 0.928712 0.027780 0.020781
0 -0.008525 0.019743 0.220895 0.933106 0.031260 0.027285
0 -0.007395 0.018151 0.222055 0.943366 0.032145 0.028665
0 -0.006755 0.017874 0.225385 0.973498 0.033580 0.031495
0 -0.005440 0.016367 0.227405 0.992427 0.036300 0.036321
0 -0.006110 0.016177 0.230615 1.021041 0.037670 0.040083
0 -0.007425 0.016814 0.234830 1.063379 0.037550 0.039855
0 -0.007455 0.016811 0.238740 1.104428 0.040450 0.041786
0 -0.008860 0.016336 0.241920 1.138414 0.039320 0.040841
0 -0.009655 0.015540 0.244390 1.163078 0.040510 0.042502
0 -0.007855 0.014765 0.248605 1.202518 0.042005 0.045025
0 -0.002845 0.007985 0.252515 1.238204 0.045460 0.047798
0 0.000210 0.005910 0.256455 1.273125 0.047475 0.050170
0 -0.000980 0.005657 0.260000 1.306297 0.047535 0.050251
0 -0.001680 0.006277 0.264275 1.344489 0.047110 0.049907
0 -0.006355 0.009932 0.268980 1.390846 0.048730 0.053491
0 -0.002170 0.003870 0.185895 0.682548 0.019620 0.010098
0 0.000060 0.003910 0.182840 0.656198 0.020965 0.010433
0 0.003055 0.003619 0.186630 0.681100 0.021330 0.010729
0 0.002810 0.003692 0.186875 0.683200 0.021850 0.011475
0 0.002440 0.003773 0.189070 0.697235 0.022215 0.012055
0 0.002200 0.003662 0.192795 0.728407 0.021695 0.011755
0 0.002200 0.003662 0.197925 0.765021 0.021390 0.011404
0 0.002565 0.003706 0.201895 0.797877 0.021330 0.011344
0 0.003545 0.003896 0.208310 0.837572 0.021575 0.011728
0 0.004125 0.003802 0.208525 0.839618 0.023130 0.013080
0 0.003785 0.004098 0.213165 0.880182 0.023160 0.013114
0 0.001925 0.004853 0.215610 0.900704 0.023925 0.013404
0 0.001315 0.004896 0.217015 0.911187 0.024045 0.013462
0 0.000920 0.004823 0.215760 0.902421 0.024105 0.013509
0 0.000310 0.004702 0.216310 0.906255 0.025940 0.015028
0 -0.001495 0.004848 0.216830 0.909747 0.027160 0.016213
0 -0.002930 0.005975 0.218205 0.919481 0.028905 0.018052
0 -0.002470 0.005671 0.217625 0.914963 0.029025 0.018136
0 -0.002440 0.005660 0.217015 0.910488 0.029270 0.018379
0 -0.001620 0.005677 0.220040 0.937594 0.029240 0.018345
0 -0.001955 0.005474 0.223005 0.964940 0.029605 0.018715
0 -0.003115 0.004953 0.228500 1.017245 0.028905 0.018373
0 -0.002965 0.005128 0.233600 1.068418 0.027835 0.017821
0 -0.002720 0.005059 0.237660 1.109816 0.024995 0.016415
0 -0.001495 0.005218 0.240135 1.130013 0.022675 0.014549
0 -0.001955 0.005130 0.239250 1.121688 0.022645 0.014538
0 -0.002015 0.005100 0.237690 1.108461 0.021670 0.013917
0 -0.002810 0.005133 0.234880 1.084105 0.020845 0.013379
0 -0.003730 0.004921 0.232530 1.065877 0.019075 0.011680
0 -0.003395 0.004994 0.231520 1.056634 0.018010 0.010537
0 -0.002200 0.004377 0.230300 1.044348 0.018560 0.011296
0 0.009410 0.006837 0.194910 0.736117 0.020970 0.019501
0 0.011880 0.009600 0.195395 0.739768 0.022710 0.019912
0 0.014230 0.013365 0.199395 0.771085 0.021400 0.018612
0 0.017560 0.017867 0.203975 0.810311 0.020090 0.016414
0 0.019700 0.019260 0.207120 0.836109 0.018590 0.014660
0 0.022450 0.022510 0.209225 0.856144 0.019750 0.015320
0 0.022355 0.022462 0.211485 0.874638 0.021980 0.017324
0 0.022415 0.022516 0.215485 0.908466 0.022805 0.017839
0 0.024950 0.024358 0.218660 0.929979 0.020485 0.016242
0 0.028400 0.028784 0.224280 0.971843 0.018285 0.014769
0 0.033685 0.036668 0.226140 0.988802 0.015565 0.013306
0 0.038300 0.043176 0.228490 1.010387 0.012385 0.012390
0 0.041720 0.047430 0.229590 1.020206 0.012600 0.012276
0 0.043490 0.049276 0.229895 1.023159 0.013975 0.012220
0 0.044990 0.050817 0.231360 1.034945 0.014435 0.012246
0 0.046855 0.052134 0.231760 1.037951 0.011225 0.009786
0 0.049295 0.054769 0.234390 1.058323 0.008080 0.008972
0 0.050365 0.055933 0.235520 1.068577 0.007530 0.009331
0 0.051710 0.057380 0.237075 1.079793 0.006950 0.009291
0 0.051435 0.056954 0.239185 1.097019 0.005820 0.008713
0 0.051345 0.056781 0.240620 1.108760 0.004235 0.007648
0 0.050950 0.056044 0.243190 1.131007 0.003530 0.007164
0 0.049975 0.054019 0.243925 1.138086 0.003710 0.007268
0 0.049335 0.052508 0.245240 1.152336 0.002550 0.006426
0 0.049820 0.053303 0.246525 1.165050 0.001850 0.006199
0 0.048905 0.051601 0.249185 1.195226 0.000080 0.005559
0 0.050985 0.054197 0.251750 1.220961 -0.002030 0.003470
0 0.051630 0.054930 0.253585 1.240618 -0.003590 0.002874
0 0.052085 0.055779 0.256180 1.263995 -0.003255 0.002856
0 0.052880 0.058107 0.257710 1.279659 -0.002860 0.002853
0 0.052210 0.055900 0.258660 1.289326 -0.002400 0.002703
0 -0.032415 0.026669 0.222435 0.971660 0.068480 0.103342
0 -0.033450 0.026723 0.218525 0.943855 0.067780 0.101139
0 -0.035865 0.026869 0.210830 0.877212 0.069155 0.105397
0 -0.036505 0.027642 0.209180 0.862943 0.071075 0.111810
0 -0.037180 0.028728 0.204415 0.821828 0.072115 0.115014
0 -0.036875 0.028237 0.204355 0.821341 0.073765 0.120251
0 -0.037425 0.029136 0.199680 0.777125 0.076210 0.126510
0 -0.037025 0.028439 0.196380 0.747703 0.079780 0.132008
0 -0.036815 0.028037 0.194425 0.729210 0.081825 0.134897
0 -0.038065 0.030213 0.193140 0.718464 0.082100 0.135695
0 -0.038035 0.030171 0.193320 0.719881 0.083905 0.139868
0 -0.037790 0.029747 0.194025 0.724734 0.085830 0.144265
0 -0.038035 0.030236 0.193320 0.719605 0.086135 0.144994
0 -0.038340 0.030920 0.194815 0.730772 0.086315 0.145517
0 -0.040415 0.035060 0.192430 0.712869 0.084880 0.140731
0 -0.041545 0.037408 0.193345 0.719940 0.084605 0.139700
0 -0.043045 0.039604 0.191940 0.708637 0.084545 0.139464
0 -0.044635 0.042682 0.192090 0.709747 0.082865 0.133859
0 -0.046345 0.045447 0.190835 0.701104 0.083415 0.135230
0 -0.047840 0.047767 0.192545 0.714238 0.081950 0.131719
0 -0.048970 0.049326 0.194435 0.726903 0.079385 0.125120
0 -0.050255 0.050542 0.198650 0.757592 0.078895 0.123822
0 -0.051355 0.052120 0.201215 0.774619 0.077645 0.119913
0 -0.051355 0.052120 0.201670 0.778344 0.076820 0.116808
0 -0.051780 0.052978 0.203810 0.794579 0.076390 0.115382
0 -0.053125 0.055659 0.201705 0.779304 0.075780 0.113196
0 -0.052145 0.054257 0.200575 0.771238 0.074770 0.110032
0 -0.051355 0.053280 0.198560 0.757563 0.074985 0.110689
0 -0.050435 0.051961 0.194525 0.729072 0.075870 0.112986
0 -0.048880 0.049481 0.195260 0.735055 0.076630 0.115515
0 -0.048420 0.048926 0.195170 0.734344 0.076935 0.116481
0 -0.060015 0.114079 0.650920 8.207899 0.095575 0.191846
0 -0.064565 0.129000 0.640110 7.931023 0.099360 0.206543
0 -0.071865 0.155014 0.629970 7.679288 0.101985 0.216782
0 -0.081120 0.185565 0.619310 7.413995 0.101250 0.214149
0 -0.091050 0.228342 0.606970 7.112187 0.099265 0.207445
0 -0.101835 0.273263 0.593620 6.801514 0.097465 0.200304
0 -0.114300 0.341495 0.578930 6.468588 0.097280 0.199431
0 -0.123860 0.394207 0.563355 6.142327 0.098625 0.205772
0 -0.131405 0.429961 0.549395 5.839070 0.100400 0.214219
0 -0.137575 0.453302 0.535220 5.541659 0.099390 0.210264
0 -0.145485 0.483019 0.520560 5.248339 0.097070 0.203639
0 -0.154645 0.522992 0.505775 4.989665 0.093130 0.195594
0 -0.162340 0.559259 0.490745 4.732119 0.087815 0.186702
0 -0.170710 0.601435 0.471195 4.422720 0.084120 0.182245
0 -0.177520 0.637390 0.454975 4.192171 0.083695 0.181736
0 -0.179690 0.651640 0.439400 3.973940 0.084765 0.183867
0 -0.183385 0.674796 0.420585 3.697247 0.085010 0.184412
0 -0.187175 0.698012 0.401620 3.452602 0.083760 0.181678
0 -0.189530 0.712220 0.384880 3.225248 0.081655 0.174444
0 -0.192430 0.727295 0.365240 2.938310 0.076340 0.154778
0 -0.195425 0.742659 0.346240 2.663484 0.070290 0.134539
0 -0.199185 0.766473 0.328340 2.399541 0.065160 0.117074
0 -0.201045 0.779426 0.311025 2.148912 0.060610 0.102485
0 -0.200985 0.779022 0.291935 1.888658 0.057435 0.095805
0 -0.199120 0.765396 0.273395 1.651964 0.053920 0.091353
0 -0.195330 0.739770 0.255620 1.447676 0.049580 0.084389
0 -0.187600 0.684106 0.239920 1.272080 0.043075 0.070460
0 -0.181370 0.642271 0.226940 1.139669 0.035650 0.052645
0 -0.175810 0.612076 0.210845 0.972664 0.029420 0.033264
0 -0.171780 0.593697 0.197285 0.829418 0.027040 0.026830
0 -0.166740 0.569256 0.187020 0.719483 0.027070 0.026892
0 -0.159440 0.532159 0.179080 0.647500 0.028510 0.028586
0 -0.149330 0.494193 0.172150 0.585152 0.031750 0.031709
0 -0.137385 0.450531 0.169920 0.567905 0.035295 0.036144
0 -0.124650 0.412377 0.171200 0.579199 0.037770 0.041373
0 -0.111910 0.381044 0.173340 0.598860 0.039235 0.045910
0 -0.096640 0.353689 0.177585 0.638708 0.041190 0.052154
0 -0.079105 0.339270 0.185495 0.709399 0.045615 0.067815
0 -0.061420 0.336839 0.191390 0.766304 0.049645 0.085050
0 -0.043890 0.343453 0.197465 0.824291 0.054625 0.103076
0 -0.026970 0.345532 0.203695 0.884515 0.060065 0.120121
0 -0.008795 0.328698 0.208275 0.928850 0.064770 0.135390
0 0.010170 0.318772 0.213345 0.978507 0.068190 0.144785
0 0.030025 0.334533 0.220370 1.041566 0.070480 0.148745
0 0.054430 0.400855 0.227210 1.097684 0.073475 0.151818
0 0.081460 0.536981 0.238575 1.199880 0.076315 0.154539
