class gyro0mean gyro0var gyro1mean gyro1var gyro2mean gyro2var
1 0.026605 0.668790 -0.032125 0.481933 -0.013000 0.175668
1 0.027645 0.670805 -0.034970 0.474738 -0.015290 0.181859
1 0.021565 0.620883 -0.016825 0.451835 -0.013885 0.174923
1 0.001805 0.431570 -0.026785 0.528730 -0.011140 0.158341
1 0.006690 0.432906 0.005375 0.416087 -0.000325 0.121412
1 -0.006810 0.461093 -0.020740 0.664039 0.003950 0.113437
1 -0.011360 0.470565 0.008615 0.512865 0.008075 0.113412
1 -0.000915 0.437415 0.022605 0.520038 0.012805 0.116000
1 0.003025 0.433940 0.022575 0.520063 0.015490 0.120043
1 0.008435 0.424897 0.019920 0.519672 0.017320 0.121359
1 0.005505 0.427259 0.023770 0.514637 0.014815 0.110983
1 0.001810 0.410843 0.026060 0.517921 0.011455 0.093600
1 0.015830 0.478789 0.021480 0.506359 0.011820 0.095069
1 -0.005185 0.346240 0.007610 0.558526 0.014110 0.099498
1 0.012100 0.308750 0.031710 0.818340 0.009310 0.100168
1 -0.021040 0.394220 0.024835 0.809530 0.002440 0.119182
1 -0.021345 0.396715 0.023860 0.807641 0.008335 0.113825
1 -0.008885 0.396643 0.016285 0.796053 0.014625 0.134236
1 -0.000150 0.436117 0.008620 0.813704 0.008365 0.125165
1 -0.004915 0.456878 0.008435 0.813824 -0.000430 0.160960
1 -0.006140 0.461786 0.004005 0.806118 -0.004585 0.173961
1 -0.003145 0.472614 0.003185 0.805307 -0.001805 0.166929
1 -0.001950 0.480156 -0.009550 0.794401 -0.003335 0.174596
1 0.002785 0.497169 0.000560 0.716605 -0.000860 0.164761
1 -0.008180 0.520685 -0.029190 0.791913 -0.004405 0.166578
1 -0.009280 0.529387 -0.011445 0.564469 -0.003490 0.166781
1 -0.009035 0.528455 -0.017310 0.539468 -0.002145 0.169740
1 -0.013310 0.531429 -0.013830 0.565787 -0.004035 0.166507
1 -0.016210 0.532689 -0.011175 0.566549 -0.009655 0.164407
1 -0.010470 0.548914 -0.010475 0.566150 -0.010875 0.163167
1 0.000830 0.577905 -0.004550 0.581917 -0.014330 0.156896
1 0.003850 0.590515 -0.012980 0.589963 -0.021695 0.149928
1 0.012950 0.718781 -0.006935 0.609173 -0.022335 0.147378
1 0.012460 0.719913 0.008825 0.562242 -0.020165 0.155595
1 0.018235 0.760519 -0.018180 0.301175 -0.015675 0.154678
1 0.028375 0.640516 -0.012805 0.305308 -0.008160 0.136085
1 0.037265 0.597367 -0.013355 0.304537 -0.003700 0.150606
1 0.039680 0.611463 -0.016285 0.312162 -0.008250 0.132516
1 0.028930 0.572383 -0.004405 0.305375 -0.010845 0.137838
1 0.040815 0.553560 0.004515 0.330921 -0.004460 0.105844
1 0.054775 0.567247 -0.001470 0.345387 -0.001740 0.095776
1 0.060760 0.609635 -0.000830 0.345980 -0.003600 0.099798
1 0.049275 0.585747 -0.015890 0.500364 0.001655 0.081279
1 0.049915 0.589359 -0.000920 0.535466 0.003945 0.076521
1 0.048575 0.598968 0.002810 0.487088 0.003820 0.076771
1 0.042775 0.661488 0.014600 0.474574 -0.001310 0.084335
1 0.041920 0.665037 0.018110 0.486014 -0.005830 0.080126
1 0.039350 0.674128 0.010780 0.442304 -0.009560 0.082098
1 0.043170 0.673446 0.008490 0.441414 -0.006690 0.080021
1 0.041735 0.667079 0.014995 0.456158 -0.004280 0.083595
1 0.028510 0.644388 0.023485 0.527249 -0.003515 0.084147
1 0.042380 0.795087 0.024830 0.522065 0.001130 0.083331
1 0.017705 0.602081 0.036285 0.637725 -0.000215 0.079101
1 0.037620 0.710233 0.034330 0.632886 -0.005225 0.066008
1 0.018470 0.678522 0.034760 0.632438 -0.008155 0.064843
1 0.019080 0.673932 0.038365 0.647784 -0.002290 0.081643
1 0.024730 0.679492 0.036380 0.647214 -0.001835 0.084016
1 0.020300 0.657063 0.038515 0.640756 -0.001620 0.084496
1 0.021155 0.656811 0.038240 0.639663 0.002595 0.078498
1 0.021430 0.657720 0.024925 0.625778 0.001190 0.082766
1 0.014070 0.630632 0.033905 0.614330 -0.000645 0.088922
1 0.010040 0.598570 0.017775 0.700201 -0.003700 0.101538
1 0.021795 0.625208 0.044010 0.546469 -0.003515 0.101289
1 -0.004165 0.739475 0.013585 0.665479 -0.004950 0.103760
1 -0.003100 0.731834 0.033560 0.594905 -0.005405 0.104764
1 0.013545 0.625964 0.035085 0.601330 0.002140 0.100971
1 0.015985 0.617518 0.039730 0.631426 0.005375 0.102273
1 0.021425 0.604759 0.030750 0.636836 0.010450 0.102162
1 0.025945 0.619189 0.030995 0.636721 0.014515 0.110329
1 0.027565 0.626548 0.026170 0.622705 0.014515 0.110329
1 0.046315 0.700088 0.003540 0.561009 0.013080 0.109729
1 0.044845 0.676855 0.010565 0.557692 0.013295 0.110103
1 0.043775 0.679535 0.026415 0.891224 0.006945 0.109799
1 0.025205 0.568950 0.024800 0.889501 0.000960 0.120560
1 0.028535 0.553400 0.029535 0.894424 0.003495 0.121122
1 0.040690 0.523605 0.021200 0.874526 0.001660 0.112936
1 0.045575 0.548791 0.016615 0.885089 -0.004935 0.094752
1 0.040015 0.543084 0.016800 0.884709 -0.012815 0.101200
1 0.046155 0.558175 0.004615 0.896351 -0.015200 0.102778
1 0.045575 0.556356 0.004280 0.897812 -0.011690 0.095179
1 0.047285 0.558687 0.005900 0.902695 -0.005550 0.085264
1 0.046245 0.552594 -0.002070 1.021574 0.001230 0.067367
1 0.037695 0.522703 -0.019570 1.061515 -0.002435 0.077412
1 0.038150 0.516032 -0.012940 0.973074 -0.007750 0.100903
1 0.031950 0.573730 -0.017800 0.960483 -0.008300 0.102336
1 0.033355 0.574860 -0.018500 0.957230 -0.010930 0.098445
1 0.037510 0.571267 -0.029190 0.912506 -0.013435 0.096626
1 0.040015 0.573252 -0.023570 0.902259 -0.014995 0.094397
1 0.043160 0.592823 -0.016330 0.921256 -0.015945 0.091252
1 0.041785 0.586485 -0.012910 0.929564 -0.018660 0.087493
1 0.044385 0.618855 -0.003900 0.905461 -0.016585 0.089023
1 0.014975 0.516372 -0.001395 0.913876 -0.011270 0.110314
1 0.038615 0.671412 -0.028395 0.464332 -0.008525 0.106596
1 0.021540 0.813035 -0.034290 0.475080 -0.010420 0.115926
1 0.005595 0.967528 -0.025890 0.528909 -0.015765 0.120585
1 0.008835 0.979716 -0.022840 0.530046 -0.012525 0.136968
1 0.011555 1.002193 -0.026900 0.553083 -0.005105 0.159982
1 0.004960 1.027033 -0.016545 0.576252 0.001950 0.151778
1 0.005570 1.030225 -0.010165 0.555649 0.002285 0.151271
1 0.010120 1.052067 -0.005555 0.543533 -0.002020 0.162077
1 0.013175 1.062267 -0.025410 0.627699 -0.008920 0.175360
1 0.017665 1.095049 -0.009680 0.442511 -0.011945 0.178752
1 0.000895 1.205170 -0.025805 0.695972 -0.012220 0.179933
1 0.007710 1.125526 -0.018110 0.637505 -0.010140 0.168073
1 0.021425 1.039682 -0.018810 0.637244 -0.006535 0.163094
1 0.009850 1.077061 -0.022690 0.626296 -0.010505 0.167710
1 0.001175 1.099729 -0.023455 0.626602 -0.011910 0.168890
1 0.001235 1.099842 -0.019025 0.636288 -0.010565 0.170688
1 -0.006035 1.065958 -0.014140 0.672765 -0.011205 0.168982
1 0.012900 1.287709 -0.015820 0.667514 -0.007845 0.174448
1 0.016045 1.334270 -0.020860 0.672893 -0.004665 0.183405
1 0.042680 1.397536 -0.017165 0.694590 -0.006345 0.174261
1 0.017970 1.246228 -0.041080 0.782783 -0.003410 0.176925
1 0.026495 1.146499 -0.023550 0.832439 0.004500 0.156857
1 0.055085 1.012538 -0.036380 0.772960 0.016200 0.175849
1 0.056765 1.022000 -0.036040 0.773555 0.012990 0.159764
1 0.039325 0.981889 -0.017865 0.773118 0.003095 0.139204
1 0.046960 0.955776 -0.021470 0.755333 -0.001580 0.140211
1 0.046530 0.953530 -0.023085 0.757441 -0.000265 0.139096
1 0.038590 0.926733 -0.013740 0.785241 0.006455 0.128678
1 0.039385 0.930568 -0.015265 0.804750 0.010180 0.116674
1 0.025640 0.881568 -0.023330 0.874943 0.010425 0.116117
1 0.029400 0.837173 -0.010595 0.657479 0.013480 0.106249
1 0.035995 0.795101 -0.003965 0.644899 0.019650 0.091089
1 0.041005 0.801028 -0.001215 0.648093 0.020410 0.091323
1 0.043995 0.780944 0.004010 0.665415 0.021325 0.089087
1 0.048335 0.761725 0.003615 0.665777 0.022550 0.087889
1 0.050135 0.766300 -0.002985 0.657360 0.022610 0.087999
1 0.048000 0.764601 -0.015505 0.602290 0.018030 0.085639
1 0.039905 0.635355 -0.022865 0.605835 0.015250 0.080616
1 0.002825 0.590219 -0.014375 0.608495 0.018425 0.097483
1 0.000320 0.559951 -0.010280 0.645246 0.016715 0.090573
1 -0.006280 0.601756 0.004320 0.536242 0.008285 0.101742
1 -0.000630 0.567986 -0.003955 0.482705 0.005050 0.103940
1 -0.006770 0.541071 0.001420 0.491287 0.004285 0.099343
1 -0.010925 0.521245 0.000165 0.489640 0.001355 0.091789
1 -0.009430 0.515322 -0.003595 0.468240 -0.000230 0.095750
1 -0.004910 0.522294 -0.015905 0.486120 0.000995 0.093796
1 -0.004510 0.524419 -0.013005 0.483780 -0.000870 0.095792
1 0.008805 0.599059 -0.025375 0.461930 -0.007530 0.105859
1 -0.000330 0.584831 -0.009190 0.349874 -0.010830 0.115818
1 -0.004575 0.599948 -0.016335 0.455623 -0.003930 0.120087
1 0.005505 0.537281 -0.004910 0.370795 -0.000390 0.118092
1 0.006880 0.532966 -0.005950 0.370447 -0.002040 0.119104
1 -0.007200 0.566303 -0.006530 0.369266 -0.007445 0.127214
1 -0.008450 0.573703 -0.013160 0.350863 -0.008175 0.128902
1 -0.001275 0.575710 -0.016580 0.359093 -0.006495 0.129310
1 -0.006865 0.569382 -0.014835 0.357985 -0.007535 0.127752
1 0.000400 0.590831 -0.012605 0.358635 -0.001520 0.134604
1 0.000370 0.590447 -0.010465 0.353103 0.003305 0.147420
1 0.027095 0.512692 -0.005120 0.384241 -0.002985 0.121633
1 -0.004550 0.563215 -0.013675 0.322775 -0.011205 0.120661
1 -0.005800 0.575052 -0.012055 0.321223 -0.008640 0.111360
1 -0.000580 0.566545 -0.011660 0.322543 0.001100 0.130290
1 0.000580 0.569310 -0.016910 0.313762 -0.000215 0.123472
1 -0.003300 0.563325 -0.015900 0.315023 -0.002110 0.122228
1 0.005710 0.565285 -0.020055 0.304395 0.002895 0.116569
1 0.009925 0.586387 -0.018895 0.297559 0.000085 0.122838
1 0.005065 0.569353 -0.016755 0.300160 -0.003030 0.132367
1 -0.012805 0.501523 -0.023750 0.341973 -0.005290 0.143847
1 -0.007030 0.502919 -0.046565 0.559621 -0.004495 0.140644
1 -0.009200 0.516191 -0.048155 0.588599 -0.011425 0.136431
1 -0.017115 0.558328 -0.040610 0.590340 -0.009255 0.140200
1 -0.011345 0.556945 -0.034045 0.607466 -0.002015 0.152010
1 -0.004475 0.520973 -0.036825 0.605379 0.001040 0.144528
1 0.000105 0.499907 -0.038320 0.606005 0.000580 0.145819
1 -0.001545 0.495812 -0.035970 0.599449 -0.000245 0.145349
1 0.002395 0.497637 -0.034750 0.600170 -0.000520 0.145085
1 0.010215 0.567762 -0.033715 0.601865 -0.002410 0.139826
1 -0.021180 0.560071 -0.033320 0.601262 -0.007145 0.127024
1 -0.015285 0.620215 -0.036465 0.580003 -0.009650 0.125524
1 -0.006090 0.523367 -0.042205 0.571240 -0.007695 0.120862
1 -0.002515 0.492832 -0.033105 0.601991 -0.004275 0.116621
1 -0.000740 0.494900 -0.031915 0.606772 -0.007390 0.102300
1 -0.005015 0.490011 -0.034635 0.610790 -0.016035 0.091706
1 -0.006940 0.491493 -0.037600 0.609289 -0.018265 0.093851
1 -0.006510 0.493217 -0.044380 0.621290 -0.021010 0.094363
1 -0.008860 0.479626 -0.037630 0.603160 -0.016125 0.087715
1 -0.025350 0.561842 -0.039770 0.600469 -0.015880 0.086692
1 -0.021685 0.555073 -0.016405 0.614165 -0.010075 0.065538
1 -0.026270 0.551652 -0.009930 0.509790 -0.008455 0.060591
1 -0.031430 0.598125 0.028770 0.374540 -0.013650 0.082597
1 -0.017135 0.558822 0.025165 0.368541 -0.015970 0.078686
1 -0.021225 0.557013 0.019030 0.352210 -0.022415 0.065948
1 -0.016370 0.554467 0.018110 0.352981 -0.020095 0.065351
1 -0.009010 0.555919 0.016855 0.355025 -0.011605 0.069084
1 -0.009250 0.555501 0.024400 0.362968 -0.007940 0.075408
1 -0.001245 0.597547 0.024830 0.363454 -0.004395 0.083485
1 -0.015690 0.505866 0.018480 0.367260 -0.000670 0.096593
1 0.012285 0.474237 0.030940 0.410852 0.000065 0.097398
1 -0.024185 0.549078 0.029470 0.403820 -0.002685 0.101571
1 -0.026200 0.564455 0.040770 0.444520 0.001835 0.102424
1 -0.013070 0.540444 0.035580 0.419651 0.009900 0.129283
1 -0.009530 0.552164 0.029260 0.408053 0.007580 0.123728
1 -0.009590 0.552198 0.030785 0.404878 0.009170 0.121125
1 -0.006655 0.551136 0.029105 0.407371 0.010760 0.119103
1 -0.009190 0.543101 0.031765 0.397899 0.008315 0.124778
1 -0.011085 0.535350 0.015030 0.511844 0.001015 0.142103
1 0.004705 0.451764 0.009195 0.523714 0.005720 0.131579
1 0.009045 0.457381 -0.039945 1.002792 0.000035 0.152203
1 0.001015 0.492376 -0.023390 0.889048 -0.006990 0.188923
1 0.013995 0.415132 -0.035670 0.801233 0.000340 0.164021
1 0.019955 0.446541 -0.030600 0.813251 0.001195 0.164934
1 0.019865 0.446659 -0.015820 0.905041 -0.002715 0.173546
1 0.022130 0.451742 -0.000610 0.980063 -0.001860 0.174379
1 0.029645 0.497359 0.011700 1.014739 -0.000300 0.181290
1 0.045160 0.617743 0.007730 1.004796 -0.003205 0.175441
1 0.041435 0.592162 0.006415 1.003728 -0.006565 0.167546
1 0.044795 0.598243 0.020890 1.042329 -0.015700 0.155010
1 0.027110 0.546778 0.000400 1.035880 -0.020560 0.157536
1 0.044580 0.376695 0.001775 1.042486 -0.018700 0.154120
1 0.052765 0.333222 -0.002380 1.015351 -0.015735 0.163656
1 0.059060 0.369671 -0.012460 1.027700 -0.022885 0.136868
1 0.046140 0.377025 -0.015880 1.034430 -0.024290 0.135506
1 0.044670 0.378935 -0.016185 1.034888 -0.021355 0.136198
1 0.041430 0.380833 -0.009190 1.039976 -0.019495 0.136512
1 0.034220 0.386743 0.005345 1.089131 -0.014305 0.130439
1 0.036295 0.395191 0.015025 0.996161 -0.011130 0.117775
1 0.031040 0.401252 0.029200 1.014330 -0.017970 0.138670
1 0.012805 0.479551 0.066340 0.469280 -0.015005 0.124803
1 0.025205 0.446839 0.066980 0.469159 0.001580 0.101641
1 0.030245 0.452971 0.072450 0.492289 0.005920 0.107094
1 0.019795 0.416835 0.065210 0.482889 0.003565 0.106010
1 0.024770 0.420026 0.047555 0.396358 0.009155 0.097375
1 0.027485 0.431499 0.035065 0.322400 0.012335 0.105523
1 0.017620 0.380823 0.032225 0.303802 0.009890 0.095617
1 0.020095 0.417929 0.036315 0.314041 0.013650 0.104372
1 0.005740 0.422291 0.028525 0.336483 0.019210 0.122092
1 0.000270 0.416569 0.019885 0.293459 0.020370 0.119912
1 -0.000310 0.419077 0.030480 0.254550 0.023365 0.115882
1 0.002840 0.414609 0.024250 0.237049 0.028040 0.119091
1 0.008825 0.417256 0.022175 0.228766 0.023245 0.107590
1 0.003205 0.382637 0.027520 0.211749 0.019580 0.110011
1 0.011850 0.363713 0.033535 0.205620 0.014450 0.118866
1 0.020800 0.379387 0.026360 0.238523 0.009285 0.122614
1 0.025630 0.379820 0.028530 0.247883 0.003700 0.130294
1 0.014330 0.472344 0.013045 0.202103 0.003000 0.129884
1 0.018945 0.503656 0.022390 0.183324 0.006025 0.125216
1 0.016655 0.513135 0.013010 0.153228 0.008435 0.113479
1 0.016715 0.512442 0.012580 0.153194 0.009230 0.110916
1 0.008530 0.520130 0.018265 0.167083 0.002080 0.094094
1 -0.001975 0.529800 0.016125 0.154959 -0.002500 0.088743
1 -0.000265 0.529825 0.017165 0.153839 -0.000545 0.089355
1 0.003065 0.543162 0.027310 0.173779 0.003055 0.097064
1 -0.000690 0.528669 0.033145 0.192927 0.001925 0.093223
1 0.013420 0.625566 0.024225 0.176383 0.005135 0.107260
1 -0.020700 0.544385 0.014485 0.173722 0.009075 0.128606
1 -0.017465 0.529220 0.025390 0.156166 -0.000945 0.114299
1 -0.036490 0.694586 0.019920 0.159783 -0.004335 0.123543
1 -0.041345 0.725756 0.027710 0.188484 0.006510 0.169437
1 -0.038505 0.728766 0.033390 0.203155 0.015245 0.222548
1 -0.035420 0.741587 0.030030 0.197105 0.012925 0.223532
1 -0.037650 0.734663 0.031285 0.196408 0.013750 0.222063
1 -0.029100 0.775453 0.020655 0.226767 0.017230 0.213770
1 -0.028185 0.780748 0.035710 0.205233 0.018300 0.211228
1 -0.037320 0.794638 0.011765 0.310339 0.018330 0.211120
1 -0.015330 0.710650 0.005535 0.345883 0.019675 0.212212
1 -0.025075 0.663812 -0.024855 0.661109 0.019525 0.212275
1 -0.041230 0.848232 -0.022715 0.661955 0.015435 0.235028
1 -0.023575 0.771094 -0.022960 0.661985 0.014730 0.237284
1 -0.018600 0.760369 -0.025590 0.652137 0.010455 0.246822
1 -0.006505 0.757310 -0.032525 0.637378 0.011125 0.246542
1 0.001590 0.789196 -0.031120 0.637375 0.011125 0.246542
1 0.001590 0.789196 -0.032070 0.631911 0.010425 0.244245
1 0.009775 0.835217 -0.038605 0.611439 0.010760 0.245271
1 -0.025990 0.898370 -0.035975 0.610047 0.010515 0.243913
1 -0.015360 0.824145 -0.031030 0.602436 -0.003015 0.222420
1 -0.031885 0.989308 -0.039765 0.607950 -0.006160 0.234437
1 -0.020740 0.857291 -0.032925 0.607982 0.004870 0.238025
1 -0.008280 0.814591 -0.039920 0.579143 0.004500 0.234911
1 -0.012405 0.812584 -0.047280 0.563987 -0.004295 0.181457
1 -0.026945 0.819281 -0.048015 0.563751 -0.001425 0.180969
1 -0.026365 0.820688 -0.050245 0.565503 -0.000935 0.180368
1 -0.032320 0.786145 -0.042455 0.535533 -0.003165 0.184489
1 -0.025080 0.851663 -0.043675 0.530352 -0.002190 0.183010
1 -0.015915 0.837613 -0.010080 0.515965 0.006695 0.182810
1 -0.025960 0.828091 -0.013895 0.552902 0.006845 0.183025
1 -0.034420 0.848866 0.012070 0.237163 0.004520 0.186246
1 -0.019305 0.669840 0.007395 0.240368 0.011205 0.156125
1 -0.030300 0.688755 0.006115 0.241379 0.008305 0.169557
1 -0.044895 0.775899 0.006085 0.241300 0.004000 0.193881
1 -0.045785 0.772077 0.006850 0.240986 0.002290 0.195281
1 -0.047495 0.760823 0.009230 0.244394 0.001620 0.194731
1 -0.054185 0.742321 0.005260 0.229683 -0.002135 0.189014
1 -0.065485 0.691384 0.005960 0.230184 0.000645 0.201061
1 -0.061395 0.632794 0.023675 0.363124 0.000065 0.198025
1 -0.055685 0.630676 0.014545 0.393420 0.007700 0.192148
1 -0.038855 0.465314 0.014820 0.392288 0.010110 0.182166
1 -0.032715 0.435151 0.018885 0.409606 0.004305 0.168236
1 -0.034270 0.433638 0.016625 0.408900 -0.002200 0.131341
1 -0.026725 0.447936 0.013910 0.414570 -0.004245 0.127765
1 -0.013100 0.436680 0.009635 0.422272 -0.004520 0.127526
1 -0.008090 0.459872 0.003250 0.450001 -0.002475 0.127102
1 -0.014870 0.455323 0.016015 0.504415 -0.003725 0.131150
1 -0.028645 0.366866 0.006270 0.506834 -0.006290 0.136659
1 -0.015545 0.463494 0.002545 0.464156 -0.008060 0.131628
1 -0.009470 0.459503 0.000285 0.491590 -0.009405 0.130300
1 -0.010570 0.466455 0.001995 0.489719 -0.010900 0.134608
1 -0.002230 0.445578 0.007130 0.487197 -0.005920 0.135568
1 0.001465 0.428252 0.009970 0.486717 0.004645 0.119248
1 0.019025 0.342550 0.007405 0.482673 0.017045 0.089219
1 0.020005 0.346667 0.008415 0.482972 0.023365 0.095486
1 0.013530 0.326074 0.011350 0.493404 0.024310 0.096324
1 0.019945 0.342243 0.011410 0.493532 0.025375 0.096746
1 -0.001255 0.525214 0.009365 0.493185 0.025680 0.098428
1 0.017285 0.424800 -0.011985 0.363322 0.021645 0.084940
1 -0.003635 0.562572 -0.007650 0.340873 0.013765 0.091996
1 -0.012065 0.617741 0.004595 0.352201 0.017495 0.085658
1 -0.012860 0.619983 0.002550 0.341782 0.022900 0.097622
1 -0.008160 0.630253 0.002855 0.341648 0.017495 0.092922
1 -0.013565 0.615596 0.010335 0.340412 0.012085 0.099791
1 -0.005655 0.677035 0.007680 0.352540 0.008940 0.101448
1 -0.004345 0.686396 0.014920 0.323503 0.004910 0.105566
1 0.002590 0.691332 0.005485 0.270728 0.008175 0.097563
1 0.010715 0.724683 0.016205 0.272253 0.008910 0.095427
1 -0.012130 0.646201 -0.009085 0.275974 0.002585 0.098093
1 -0.025505 0.693874 0.010705 0.174538 -0.001905 0.104220
1 -0.021290 0.672600 0.011680 0.174499 0.002735 0.096588
1 -0.030240 0.696841 0.016015 0.188710 -0.001540 0.094635
1 -0.035190 0.722217 0.020565 0.201302 -0.009235 0.097615
1 -0.034395 0.724246 0.020595 0.201318 -0.011405 0.093898
1 -0.037295 0.713969 0.022395 0.203825 -0.015190 0.086054
1 -0.026880 0.764525 0.016835 0.190010 -0.016045 0.085198
1 -0.048045 0.833758 0.013780 0.187177 -0.008650 0.113703
1 -0.020615 0.667770 0.033020 0.322265 -0.012620 0.097342
1 -0.030385 0.685756 0.020220 0.419970 -0.022210 0.116763
1 -0.022935 0.597051 0.018420 0.427571 -0.025875 0.136664
1 -0.024795 0.616820 0.015400 0.413745 -0.020685 0.146766
1 -0.021860 0.611116 0.008800 0.403054 -0.025390 0.134627
1 -0.026685 0.600682 0.013750 0.411199 -0.024445 0.133848
1 -0.020670 0.618615 0.013050 0.409426 -0.020230 0.126795
1 -0.022410 0.600764 0.010175 0.428933 -0.017970 0.124938
1 -0.025065 0.583120 0.010695 0.428463 -0.019530 0.129940
1 -0.038565 0.608127 -0.004395 0.491876 -0.024015 0.142868
1 -0.046810 0.573866 -0.014505 0.487560 -0.020440 0.138858
1 -0.039355 0.554216 0.004370 0.436675 -0.020775 0.139874
1 -0.056830 1.615215 -0.008815 0.860009 -0.004675 0.095421
1 -0.063335 1.657952 -0.046080 0.828524 -0.008155 0.098606
1 -0.058480 1.630569 -0.015355 0.717282 -0.006230 0.098137
1 -0.033160 1.538294 0.001990 0.603210 -0.004305 0.096067
1 -0.002340 1.311320 0.004765 0.593684 -0.000700 0.099783
1 0.012810 1.356551 0.008645 0.600911 0.005345 0.085283
1 0.005905 1.332443 0.014170 0.621548 0.007240 0.079935
1 0.011740 1.399945 0.022845 0.628080 -0.003300 0.077278
1 -0.010740 1.262300 0.022480 0.625588 0.002320 0.099808
1 -0.013520 1.248499 0.035460 0.700275 0.008980 0.101039
1 -0.035300 1.516636 0.029410 0.712453 0.016615 0.099728
1 -0.012880 1.423822 0.040800 0.670695 0.024220 0.098399
1 0.034155 1.368355 0.037105 0.687884 0.018815 0.098707
1 0.082380 1.367654 0.031210 0.675353 0.006445 0.159929
1 0.094870 1.381677 0.025715 0.632794 -0.008215 0.164947
1 0.086010 1.307579 0.043000 0.676927 -0.012890 0.161828
1 0.063225 1.336818 0.028490 0.804956 -0.012375 0.162841
1 0.054485 1.247370 0.025895 0.826734 -0.007640 0.154195
1 0.031240 1.341274 0.012000 0.846019 -0.008435 0.154317
1 0.034845 1.304805 0.029805 0.868670 -0.009870 0.152273
1 0.052070 1.390708 0.018775 0.732346 -0.008130 0.153091
1 0.066120 1.337456 0.054205 0.731744 0.001825 0.169699
1 0.074945 1.333651 0.065535 0.879264 0.005340 0.176416
1 0.076445 1.343912 0.070975 0.892252 0.002835 0.179738
1 0.068990 1.330489 0.070275 0.894168 -0.004040 0.181668
1 0.053690 1.287445 0.070000 0.893294 -0.001780 0.183779
1 0.031855 1.463688 0.059770 0.875430 0.005335 0.189403
1 0.009040 1.355245 0.053995 0.864826 0.019355 0.212162
1 0.015850 1.354095 0.047335 0.838435 0.018500 0.207137
1 0.022080 1.393233 0.025435 0.790885 0.011685 0.206430
1 0.053695 1.124449 0.027545 0.783337 0.002580 0.213243
1 0.054980 1.131112 0.017925 0.811557 -0.003865 0.211108
1 0.032870 0.938221 0.031545 0.802657 -0.000505 0.208327
1 0.017720 0.737008 0.032860 0.803048 0.014065 0.149208
1 -0.008855 0.852419 -0.003825 1.136846 0.017640 0.132014
1 -0.039215 1.067852 -0.015890 1.079782 0.016205 0.134642
1 -0.027730 1.003685 0.014165 1.003675 0.006160 0.153651
1 -0.044040 0.997099 0.028065 0.950045 -0.016810 0.363352
1 -0.010165 1.009030 0.047520 0.965579 -0.016080 0.363233
1 0.011335 1.008833 0.044040 0.941384 -0.011410 0.375971
1 0.001865 0.931531 0.046730 0.965544 -0.017490 0.383602
1 0.017195 1.055105 0.001375 1.145245 -0.014680 0.402710
1 0.012310 1.048967 -0.009835 0.997313 -0.024210 0.406990
1 -0.032130 1.500664 -0.024680 1.015178 -0.024245 0.407070
1 -0.041045 1.541038 -0.027185 1.024763 -0.016730 0.407183
1 -0.030690 1.551701 -0.045020 1.093495 -0.028795 0.442756
1 -0.007845 1.379370 -0.050700 1.118443 -0.048435 0.524041
1 0.001315 1.373311 -0.069085 1.258063 -0.060620 0.493688
1 0.015430 1.489185 -0.075500 1.264615 -0.057505 0.515294
1 0.025510 1.618240 -0.076600 1.272100 -0.038690 0.609937
1 0.043315 1.818959 -0.070005 1.272790 -0.025310 0.623852
1 0.009230 2.087499 -0.061790 1.245530 -0.033315 0.667010
1 -0.002040 2.138746 -0.072265 1.237276 -0.034080 0.666801
1 -0.019755 2.135065 -0.071655 1.238054 -0.041015 0.673146
1 0.007645 2.025687 -0.038485 0.894218 -0.037045 0.666469
1 0.037515 1.805092 -0.036500 0.895713 -0.033195 0.663536
1 0.054680 1.903170 -0.042240 0.853979 -0.024400 0.643198
1 0.059170 1.882920 -0.014570 1.210059 -0.002470 0.434224
1 0.065735 1.990252 -0.030755 1.174010 0.022425 0.684022
1 0.081435 2.221432 -0.033015 1.163135 0.030705 0.748828
1 0.050255 2.477597 -0.036435 1.132870 0.025455 0.779657
1 0.001935 2.727324 -0.009805 0.830413 0.006700 0.772946
1 -0.009460 2.786789 -0.013835 0.801737 0.010485 0.762336
1 0.025755 2.297642 0.004245 0.802923 0.011770 0.759951
1 0.044475 2.283598 0.013655 0.792253 0.008440 0.754530
1 0.046185 2.293333 0.027980 0.715304 0.015680 0.718706
1 0.056265 2.348628 0.036195 0.686238 0.032970 0.628717
1 0.072425 2.499422 0.056260 0.543085 0.042835 0.642313
1 0.069125 2.458467 0.059560 0.534743 0.033365 0.602541
1 0.049365 2.283522 0.073365 0.507038 0.013605 0.513443
1 0.020930 2.083916 0.083325 0.571014 0.004135 0.489557
1 0.030855 1.909814 0.078500 0.581898 0.016475 0.443447
1 0.070805 2.182686 0.094445 0.624456 0.028785 0.502273
1 0.058740 2.325723 0.096825 0.629542 0.030495 0.496905
1 0.024350 2.562433 0.095085 0.626229 0.027900 0.500197
1 0.022275 2.554690 0.096765 0.629508 0.028845 0.501169
1 -0.005245 2.509366 0.097860 0.635136 0.012720 0.587334
1 0.005995 2.530668 0.070495 0.285804 0.008660 0.597198
1 -0.018320 2.302440 0.071320 0.282418 -0.023715 0.368078
1 -0.033590 2.071925 0.071505 0.283117 -0.030040 0.312951
1 0.014760 2.014042 0.064965 0.252643 -0.003470 0.385899
1 0.054925 1.674741 0.060140 0.266188 0.009575 0.361112
