class acce0mean acce0var acce1mean acce1var acce2mean acce2var gyro0mean gyro0var gyro1mean gyro1var gyro2mean gyro2var
0 -0.294145 1.987560 9.699805 1787.709644 1.553160 45.937443 0.004990 0.006150 -0.307345 1.867035 -0.033115 0.034685
0 -0.286960 1.922228 9.700045 1787.798813 1.559385 46.335379 0.002730 0.006167 -0.299740 1.764802 -0.032380 0.033132
0 -0.266850 1.665661 9.700520 1787.974292 1.556155 46.146383 0.002360 0.005753 -0.291920 1.664422 -0.032720 0.033880
0 -0.268765 1.683161 9.705910 1789.953875 1.555075 46.084840 0.001875 0.005151 -0.286360 1.594601 -0.038615 0.039460
0 -0.279540 1.773215 9.703995 1789.252303 1.561660 46.453108 0.001080 0.004707 -0.279120 1.498725 -0.041455 0.041573
0 -0.430965 3.738268 9.754400 1807.906065 1.219400 28.601506 0.023905 0.022227 -0.230030 1.139587 -0.021815 0.014490
0 -0.418750 3.555626 9.756915 1808.844418 1.221910 28.721220 0.024790 0.022200 -0.238305 1.202690 -0.020685 0.012987
0 -0.403190 3.309123 9.761585 1810.591248 1.207425 28.016312 0.026895 0.022955 -0.245910 1.255543 -0.020285 0.012210
0 -0.384635 3.020738 9.764335 1811.614078 1.214490 28.382506 0.027900 0.023312 -0.255620 1.328431 -0.020440 0.012561
0 -0.373620 2.804406 9.763140 1811.168182 1.192580 27.378745 0.029365 0.026172 -0.264235 1.395474 -0.022120 0.015412
0 -0.376015 2.840457 9.769245 1813.432390 1.194615 27.477472 0.029730 0.026689 -0.273310 1.468042 -0.024535 0.018734
0 -0.362610 2.655208 9.773555 1815.028974 1.188030 27.204015 0.028755 0.024548 -0.281340 1.542121 -0.026095 0.020645
0 -0.360575 2.627738 9.776310 1816.045415 1.169235 26.428444 0.030890 0.027670 -0.292215 1.645569 -0.026950 0.022014
0 -0.356985 2.586990 9.777270 1816.400748 1.150080 25.610627 0.031380 0.028326 -0.298930 1.717036 -0.028810 0.024284
0 -0.354830 2.556738 9.779305 1817.156216 1.127215 24.737534 0.033180 0.030045 -0.308555 1.834485 -0.030150 0.025604
0 -0.359980 2.629256 9.774515 1815.367199 1.104830 23.680202 0.033030 0.029877 -0.315945 1.924817 -0.031800 0.026980
0 -0.368005 2.736775 9.768290 1813.035592 1.089025 23.042816 0.032545 0.029170 -0.321660 2.003183 -0.033205 0.027841
0 -0.360465 2.626363 9.766135 1812.235838 1.077895 22.584604 0.031290 0.027662 -0.326055 2.061629 -0.033020 0.027755
0 -0.353400 2.510637 9.769605 1813.514798 1.059100 21.822861 0.030010 0.025605 -0.331950 2.143357 -0.032715 0.027607
0 -0.362860 2.706343 9.777385 1816.391165 1.054790 21.647056 0.027905 0.025428 -0.333815 2.167192 -0.034610 0.029181
0 -0.348735 2.517542 9.779775 1817.271897 1.049405 21.456482 0.024240 0.023266 -0.335465 2.188416 -0.035560 0.029676
0 -0.337485 2.447682 9.777140 1816.298356 1.038990 21.087732 0.022805 0.022992 -0.337665 2.215359 -0.035710 0.029685
0 -0.342030 2.516414 9.779055 1817.012670 1.027135 20.589397 0.021095 0.022301 -0.338185 2.221822 -0.036135 0.029983
0 -0.341190 2.505362 9.788395 1820.500044 1.032400 20.803948 0.016880 0.024897 -0.338830 2.229222 -0.034945 0.028783
0 -0.322875 2.264082 9.793300 1822.319428 1.045090 21.350005 0.014770 0.025336 -0.342130 2.269769 -0.034335 0.028083
0 -0.312100 2.169790 9.792465 1822.009469 1.026295 20.585225 0.015965 0.024183 -0.345215 2.304761 -0.034730 0.028531
0 -0.313420 2.184070 9.791025 1821.471686 1.013605 20.026559 0.015235 0.024147 -0.348975 2.350685 -0.036535 0.031366
0 -0.318805 2.248484 9.788150 1820.394392 1.017915 20.220477 0.012060 0.024291 -0.352885 2.395017 -0.037055 0.032384
0 -0.324910 2.313846 9.785875 1819.547910 0.995290 19.179347 0.010960 0.023907 -0.357070 2.448820 -0.036015 0.030434
0 -0.320720 2.256567 9.785755 1819.503203 1.008580 19.747735 0.008030 0.019790 -0.361010 2.498487 -0.034945 0.028387
0 -0.308510 2.119244 9.783600 1818.700636 0.997565 19.248713 0.007450 0.018994 -0.366810 2.578273 -0.033295 0.025649
0 -0.311380 2.147152 9.783240 1818.566719 1.003550 19.498102 0.005405 0.016882 -0.370080 2.622624 -0.032470 0.024408
0 -0.305995 2.089874 9.785755 1819.499867 1.013965 19.896501 0.003240 0.013631 -0.371485 2.642654 -0.032320 0.024127
0 -0.298090 2.035599 9.788625 1820.566501 1.026295 20.392707 0.002535 0.012709 -0.374910 2.692466 -0.032075 0.023672
0 -0.284800 1.929424 9.786350 1819.722196 1.039465 20.847312 0.002080 0.012002 -0.376620 2.720839 -0.032350 0.024119
0 -0.271390 1.782774 9.785155 1819.278757 1.050955 21.341584 0.000950 0.011237 -0.380225 2.780283 -0.033725 0.026924
0 -0.403435 5.167735 9.735480 1800.986347 1.482050 42.383249 0.022060 0.025470 -0.397370 3.273498 -0.073530 0.128308
0 -0.399845 5.151017 9.735000 1800.810755 1.476660 42.092829 0.024350 0.031959 -0.409585 3.553064 -0.075030 0.132063
0 -0.406190 5.226421 9.729970 1798.958151 1.479655 42.256218 0.027495 0.039162 -0.428495 4.009512 -0.073320 0.128513
0 -0.422350 5.365453 9.724465 1796.932115 1.457630 41.021568 0.030790 0.045843 -0.445660 4.426756 -0.068620 0.118728
0 -0.430130 5.412845 9.722430 1796.186948 1.453560 40.784349 0.029995 0.044719 -0.459250 4.747902 -0.065355 0.106516
0 -0.425105 5.389233 9.722430 1796.186948 1.442905 40.123851 0.030090 0.044829 -0.470855 5.049770 -0.063950 0.099592
0 -0.417325 5.230011 9.724585 1796.984831 1.438835 39.929768 0.029965 0.044625 -0.481640 5.326789 -0.066395 0.110388
0 -0.427620 5.467795 9.732485 1799.922548 1.441345 40.081793 0.029690 0.044582 -0.488880 5.503426 -0.068565 0.117655
0 -0.410980 4.998058 9.735000 1800.854985 1.446255 40.314254 0.033965 0.053330 -0.505070 5.865403 -0.070305 0.123601
0 -0.403800 4.785234 9.746495 1805.116050 1.457630 40.883119 0.037080 0.055345 -0.519850 6.156733 -0.069175 0.120595
0 -0.381655 4.224688 9.746855 1805.249269 1.441470 39.895341 0.044995 0.058732 -0.542390 6.542928 -0.068930 0.120048
0 -0.378905 4.166599 9.743740 1804.109817 1.412620 38.528488 0.047560 0.064091 -0.557725 6.816717 -0.069755 0.121918
0 -0.357115 3.773595 9.735960 1801.231432 1.411785 38.489702 0.050095 0.066810 -0.577885 7.175412 -0.071190 0.125662
0 -0.342750 3.524992 9.733805 1800.433599 1.382455 36.974815 0.051075 0.067581 -0.597250 7.519235 -0.074705 0.133354
0 -0.317970 3.143893 9.741350 1803.220743 1.380660 36.882217 0.050400 0.066835 -0.617195 7.884937 -0.076750 0.137719
0 -0.292235 2.660492 9.756075 1808.671181 1.375390 36.613088 0.052445 0.068470 -0.642700 8.345203 -0.079745 0.143617
0 -0.280740 2.541576 9.758110 1809.431799 1.367250 36.227697 0.052935 0.069296 -0.666830 8.831048 -0.082765 0.148406
0 -0.292470 2.616869 9.751285 1806.874249 1.347260 35.113185 0.054675 0.070591 -0.690345 9.282744 -0.082735 0.148338
0 -0.304680 2.714828 9.736800 1801.465348 1.339715 34.775418 0.054765 0.070803 -0.713195 9.784814 -0.081515 0.144127
0 -0.323475 2.783126 9.731775 1799.601609 1.316130 33.596872 0.054735 0.070758 -0.728315 10.160614 -0.080445 0.139764
0 -0.351370 2.933958 9.725310 1797.222276 1.292190 32.263038 0.053025 0.068001 -0.737325 10.389850 -0.079010 0.133802
0 -0.382615 3.427255 9.735725 1801.073753 1.268610 31.256380 0.050305 0.060917 -0.741325 10.504655 -0.079925 0.136967
0 -0.375075 3.340889 9.740275 1802.748644 1.264780 31.047099 0.044260 0.054343 -0.740560 10.481130 -0.080230 0.137425
0 -0.373760 3.321663 9.743985 1804.111282 1.247900 30.356380 0.040475 0.047510 -0.738915 10.431927 -0.084565 0.145719
0 -0.377830 3.366158 9.751405 1806.843924 1.242035 30.035377 0.037850 0.047437 -0.741545 10.509627 -0.085420 0.148062
0 -0.389680 3.455228 9.755715 1808.430749 1.216775 28.821351 0.035160 0.047150 -0.742095 10.526303 -0.083130 0.140249
0 -0.383815 3.366804 9.754875 1808.119353 1.226470 29.309734 0.031405 0.046866 -0.744535 10.600580 -0.080165 0.127871
0 -0.366460 3.013322 9.747935 1805.536277 1.213900 28.593450 0.031405 0.046866 -0.755040 10.925882 -0.078725 0.122663
0 -0.357720 2.854326 9.744705 1804.339758 1.208510 28.336791 0.025970 0.038232 -0.762645 11.164316 -0.076895 0.116506
0 -0.337005 2.468959 9.734050 1800.386462 1.210065 28.423354 0.019340 0.043094 -0.767260 11.288756 -0.076895 0.116506
0 -0.338920 2.502146 9.731295 1799.369524 1.207190 28.268125 0.011795 0.038364 -0.770190 11.367416 -0.077780 0.118693
0 1.339100 34.276583 9.593505 1748.720538 1.666530 53.066724 -0.060550 0.081249 -0.378845 2.748109 -0.069000 0.097316
0 1.341375 34.400447 9.596735 1749.895760 1.683290 54.236876 -0.061925 0.083558 -0.377620 2.731222 -0.069430 0.098407
0 1.358970 35.309223 9.595655 1749.500947 1.694180 54.948413 -0.060675 0.081552 -0.377375 2.728042 -0.067565 0.094011
0 1.369145 35.841313 9.597450 1750.158342 1.685445 54.343406 -0.060160 0.080925 -0.377650 2.731850 -0.065760 0.089750
0 1.379560 36.393696 9.592780 1748.451131 1.690110 54.643750 -0.061140 0.082633 -0.380830 2.775370 -0.063530 0.086328
0 1.376930 36.260651 9.588110 1746.768927 1.707710 55.854035 -0.062360 0.083653 -0.385500 2.845353 -0.061115 0.082557
0 1.375135 36.165628 9.591820 1748.113505 1.723515 56.898726 -0.061105 0.082987 -0.390785 2.923982 -0.057420 0.080283
0 1.381480 36.510601 9.594810 1749.200841 1.740275 57.959436 -0.060250 0.082019 -0.388340 2.892366 -0.054245 0.077647
0 1.390820 37.075071 9.597565 1750.200591 1.730815 57.419224 -0.055885 0.076895 -0.386415 2.867766 -0.050885 0.074841
0 1.394775 37.305522 9.600440 1751.243181 1.733690 57.570890 -0.054175 0.073855 -0.380705 2.794901 -0.048075 0.068701
0 1.405670 37.915136 9.591705 1748.073373 1.754880 58.961197 -0.048645 0.061616 -0.379670 2.781548 -0.045020 0.060132
0 1.425060 38.959584 9.587995 1746.717782 1.753325 58.861288 -0.045070 0.057868 -0.372765 2.690888 -0.041720 0.051667
0 1.431525 39.325615 9.589550 1747.285520 1.736085 57.859806 -0.042110 0.052573 -0.368000 2.624192 -0.038545 0.043813
0 1.449125 40.327537 9.589790 1747.373018 1.736565 57.890088 -0.041590 0.051298 -0.363480 2.558667 -0.036160 0.038072
0 1.457625 40.768867 9.588115 1746.761710 1.740395 58.138299 -0.038960 0.044230 -0.354805 2.442355 -0.034660 0.034914
0 1.474385 41.666734 9.580690 1744.066753 1.726270 57.257926 -0.034895 0.038100 -0.348365 2.358347 -0.033010 0.032022
0 1.504075 43.363979 9.576740 1742.632087 1.703405 56.001624 -0.031905 0.033312 -0.340730 2.259299 -0.032125 0.030694
0 1.527540 44.596229 9.570395 1740.315306 1.691915 55.312170 -0.030805 0.030041 -0.334650 2.186359 -0.034140 0.034869
0 1.530415 44.754297 9.568480 1739.616333 1.687130 54.988766 -0.030925 0.030310 -0.327535 2.097252 -0.037590 0.045164
0 1.539035 45.232246 9.568955 1739.789526 1.676355 54.352195 -0.030010 0.028772 -0.323870 2.052618 -0.038015 0.046197
0 1.546100 45.656011 9.571585 1740.751231 1.660075 53.285472 -0.028570 0.026121 -0.317885 1.988002 -0.037220 0.044090
0 1.555680 46.218991 9.568355 1739.575847 1.621770 50.938595 -0.027595 0.024262 -0.313855 1.940415 -0.038045 0.046650
0 1.550415 45.923225 9.567995 1739.444430 1.596630 49.435283 -0.028420 0.025502 -0.309490 1.891236 -0.041070 0.055358
0 1.546105 45.689315 9.565005 1738.350631 1.585135 48.729855 -0.028755 0.025907 -0.306130 1.848388 -0.044340 0.065151
0 1.542395 45.483857 9.570035 1740.190449 1.576635 48.193826 -0.028205 0.024818 -0.301425 1.786157 -0.048250 0.073922
0 1.550055 45.884196 9.581170 1744.230570 1.546945 46.287597 -0.028020 0.024574 -0.294065 1.682525 -0.050545 0.077455
0 1.556160 46.215745 9.586915 1746.334468 1.520725 44.654187 -0.028600 0.024764 -0.286400 1.574283 -0.053995 0.079288
0 1.553050 46.043728 9.591105 1747.870263 1.491875 42.954824 -0.028505 0.024687 -0.285150 1.559708 -0.057570 0.082829
0 1.542275 45.402199 9.590265 1747.564786 1.503130 43.610979 -0.030335 0.025084 -0.284445 1.551295 -0.061940 0.088180
0 1.534610 44.969179 9.587155 1746.437204 1.505165 43.723258 -0.029355 0.024347 -0.286430 1.574058 -0.064690 0.094047
0 1.526470 44.506868 9.591820 1748.122533 1.480980 42.153268 -0.030060 0.024577 -0.286275 1.572103 -0.065880 0.096453
0 -1.404965 38.231791 9.340780 1658.150213 2.557680 125.379757 0.038830 0.083509 -0.377470 2.806080 -0.129155 0.348890
0 -1.424955 39.286585 9.340065 1657.898773 2.571330 126.750367 0.037760 0.080720 -0.385255 2.934091 -0.130315 0.354741
0 -1.442675 40.121629 9.345335 1659.750011 2.573605 126.962754 0.035650 0.073768 -0.393105 3.066298 -0.130620 0.355818
0 -1.455725 40.754313 9.353955 1662.800187 2.612875 130.704303 0.038005 0.074739 -0.404410 3.262151 -0.120815 0.308807
0 -1.428670 39.420242 9.368440 1667.902493 2.629995 132.276280 0.041025 0.077810 -0.415495 3.453546 -0.112935 0.276765
0 -1.404125 38.075834 9.369635 1668.326900 2.654060 134.779953 0.046740 0.073800 -0.430340 3.706388 -0.106615 0.248272
0 -1.375630 36.656833 9.369515 1668.283793 2.645680 133.945571 0.051660 0.076661 -0.444695 3.952590 -0.102250 0.236970
0 -1.371080 36.447964 9.359700 1664.765933 2.645440 133.920846 0.054805 0.080773 -0.460880 4.249818 -0.097090 0.231373
0 -1.347855 35.588010 9.354790 1663.001566 2.648070 134.210689 0.053490 0.078736 -0.477035 4.539059 -0.084565 0.249254
0 -1.330260 35.032714 9.358620 1664.384635 2.653095 134.700429 0.051050 0.075867 -0.489405 4.755058 -0.075525 0.231465
0 -1.297935 33.619277 9.360535 1665.074324 2.656325 135.034536 0.050620 0.075424 -0.499030 4.917736 -0.068315 0.210468
0 -1.251605 31.441283 9.357425 1663.956036 2.664105 135.878694 0.050555 0.075310 -0.505135 5.016721 -0.060340 0.184299
0 -1.209465 29.692518 9.347130 1660.282642 2.652250 134.642292 0.046770 0.064179 -0.510325 5.095239 -0.054570 0.169522
0 -1.155595 27.627199 9.348805 1660.876788 2.674875 136.875988 0.039685 0.047235 -0.517685 5.206581 -0.046570 0.149595
0 -1.094900 25.604386 9.358860 1664.395176 2.690555 138.423456 0.034705 0.036311 -0.523060 5.288287 -0.039820 0.137056
0 -1.030730 23.712759 9.377415 1670.950393 2.714380 140.625483 0.029265 0.029565 -0.526115 5.333284 -0.035485 0.126259
0 -0.954470 21.581841 9.394055 1676.828515 2.745150 143.641573 0.026365 0.028671 -0.526575 5.341052 -0.034015 0.123127
0 -0.885755 19.806399 9.397410 1678.030150 2.749340 144.101893 0.027220 0.028654 -0.524375 5.302418 -0.034655 0.125249
0 -0.816800 18.134140 9.396335 1677.643326 2.756405 144.849570 0.027375 0.028763 -0.521140 5.243539 -0.036640 0.133424
0 -0.744975 16.382169 9.398850 1678.544941 2.783220 147.623484 0.030365 0.035192 -0.521325 5.247029 -0.033250 0.117633
0 -0.666320 14.191886 9.406990 1681.458720 2.774245 146.657805 0.033845 0.040439 -0.519400 5.210267 -0.032090 0.111190
0 -0.586110 11.765087 9.417285 1685.117087 2.763110 145.533074 0.035250 0.044301 -0.518640 5.195843 -0.032000 0.110680
0 -0.525175 9.839863 9.423865 1687.458664 2.778190 147.039607 0.035620 0.045264 -0.519345 5.209946 -0.037585 0.144617
0 -0.464720 7.939877 9.426500 1688.402520 2.772320 146.404041 0.036410 0.046584 -0.514640 5.117126 -0.050230 0.221678
0 -0.450115 7.434322 9.423865 1687.462195 2.766815 145.874621 0.039835 0.058907 -0.511465 5.052915 -0.062630 0.296017
0 -0.416715 6.313379 9.425660 1688.101640 2.744550 143.547246 0.040780 0.060768 -0.505815 4.936871 -0.068800 0.324008
0 -0.382960 5.406101 9.428655 1689.180605 2.732940 142.486156 0.043865 0.072483 -0.501630 4.848624 -0.073410 0.336703
0 -0.345850 4.246073 9.433325 1690.844181 2.720850 141.302180 0.041240 0.068448 -0.495190 4.705842 -0.082875 0.363676
0 -0.331245 3.896474 9.437635 1692.391234 2.693795 138.588148 0.041945 0.069387 -0.489815 4.586683 -0.099675 0.368404
0 -0.317000 3.599412 9.437275 1692.260791 2.688410 138.064533 0.044110 0.071733 -0.486270 4.512302 -0.108590 0.385073
0 -0.297245 3.107360 9.437635 1692.390717 2.670455 136.313936 0.044785 0.072503 -0.483825 4.463911 -0.115555 0.404114
0 -0.419240 3.635410 9.718595 1794.595818 1.413695 38.326663 0.024150 0.016619 -0.190455 0.730146 -0.024805 0.014754
0 -0.421635 3.659315 9.721710 1795.746467 1.401485 37.639523 0.023265 0.015272 -0.190700 0.732412 -0.023980 0.013826
0 -0.421635 3.659315 9.718240 1794.468175 1.399570 37.548604 0.019995 0.012196 -0.189295 0.719106 -0.022640 0.012136
0 -0.422110 3.666511 9.723985 1796.590859 1.409390 38.065559 0.018285 0.011392 -0.190765 0.733459 -0.021935 0.011616
0 -0.404035 3.400161 9.723865 1796.546458 1.405920 37.889392 0.018010 0.011233 -0.191250 0.738135 -0.020375 0.010459
0 -0.393140 3.248668 9.723265 1796.324398 1.392635 37.226159 0.018375 0.011475 -0.190055 0.726571 -0.019335 0.008986
0 -0.377580 3.002862 9.725420 1797.116906 1.375155 36.256714 0.018285 0.011465 -0.195675 0.772083 -0.018480 0.007963
0 -0.355670 2.648561 9.728775 1798.357451 1.367015 35.813623 0.017735 0.011113 -0.202790 0.831419 -0.018785 0.008239
0 -0.351120 2.595994 9.736675 1801.279965 1.371925 36.036935 0.017095 0.010521 -0.209235 0.887607 -0.020740 0.010434
0 -0.347050 2.537639 9.742060 1803.288265 1.369050 35.878508 0.017035 0.010525 -0.215770 0.941540 -0.022295 0.012534
0 -0.345970 2.524269 9.740145 1802.578765 1.359710 35.357455 0.017710 0.010827 -0.221055 0.987737 -0.023545 0.014587
0 -0.337590 2.433695 9.736315 1801.165604 1.346180 34.627618 0.018440 0.011563 -0.226490 1.035926 -0.024370 0.016041
0 -0.336155 2.416520 9.735475 1800.856108 1.343185 34.478921 0.017770 0.010903 -0.229085 1.061799 -0.025560 0.017814
0 -0.313170 2.054997 9.736675 1801.300141 1.333250 33.954138 0.016670 0.010598 -0.237395 1.155416 -0.026140 0.018167
0 -0.300720 1.849197 9.740265 1802.628868 1.335880 34.079607 0.013710 0.009516 -0.243475 1.222558 -0.028245 0.019699
0 -0.293540 1.733816 9.744455 1804.178227 1.331450 33.842600 0.013220 0.009760 -0.255355 1.327401 -0.030385 0.022689
0 -0.288035 1.651085 9.746130 1804.799436 1.336475 34.118422 0.012765 0.009648 -0.264125 1.397987 -0.031970 0.024781
0 -0.297850 1.770358 9.750800 1806.530713 1.332165 33.880616 0.011605 0.008831 -0.271150 1.454487 -0.033650 0.026928
0 -0.298690 1.780756 9.751880 1806.932639 1.329770 33.743632 0.012245 0.009633 -0.279520 1.527819 -0.035450 0.029842
0 -0.303120 1.838976 9.752355 1807.108842 1.334560 33.976750 0.011480 0.008318 -0.284500 1.572539 -0.037680 0.033060
0 -0.298210 1.774917 9.754030 1807.727459 1.330250 33.777718 0.012980 0.011150 -0.290550 1.630577 -0.039635 0.036181
0 -0.301920 1.821900 9.751755 1806.886482 1.315765 33.114768 0.013835 0.012459 -0.293850 1.665107 -0.042080 0.040436
0 -0.303475 1.842178 9.752115 1807.018629 1.316005 33.126043 0.014965 0.012571 -0.298800 1.717950 -0.044950 0.045697
0 -0.297250 1.760673 9.747805 1805.423929 1.305945 32.595538 0.015420 0.012560 -0.301760 1.751443 -0.047150 0.048530
0 -0.307425 1.880710 9.748165 1805.557148 1.306425 32.619430 0.014410 0.012485 -0.305640 1.794746 -0.049990 0.051935
0 -0.312095 1.934847 9.753435 1807.517137 1.318035 33.193284 0.013005 0.012121 -0.311720 1.864026 -0.051425 0.054106
0 -0.316645 1.987333 9.761455 1810.498629 1.314325 33.018470 0.014380 0.013000 -0.317430 1.934755 -0.053290 0.056965
0 -0.328260 2.128351 9.760135 1810.009560 1.311810 32.891996 0.015270 0.013696 -0.321615 1.987565 -0.054850 0.059430
0 -0.341905 2.336135 9.753075 1807.395759 1.313125 32.955228 0.016000 0.014400 -0.326135 2.045730 -0.055340 0.060424
0 -0.345255 2.383239 9.746490 1804.943226 1.302470 32.424413 0.017835 0.015582 -0.331725 2.117674 -0.055340 0.060424
0 -0.358665 2.615233 9.747810 1805.431950 1.293375 31.982886 0.018050 0.015755 -0.335790 2.167472 -0.054575 0.059069
0 -0.337125 2.333399 9.737745 1801.708317 1.333830 34.143889 0.026990 0.024736 -0.355850 2.439513 -0.046520 0.043752
0 -0.337600 2.341358 9.739180 1802.245485 1.317310 33.257411 0.025310 0.023971 -0.357160 2.454880 -0.046730 0.044093
0 -0.342145 2.433595 9.740975 1802.910443 1.311445 32.937222 0.021920 0.022409 -0.354595 2.426516 -0.047005 0.044560
0 -0.354115 2.688936 9.748280 1805.610230 1.318150 33.254800 0.019510 0.020050 -0.349430 2.381281 -0.047615 0.045422
0 -0.365730 2.923630 9.747680 1805.388945 1.304145 32.490131 0.018895 0.019694 -0.345645 2.350733 -0.047615 0.045422
0 -0.387755 3.293045 9.747680 1805.388945 1.314200 33.010776 0.015565 0.014374 -0.330650 2.223010 -0.046335 0.044236
0 -0.392545 3.367289 9.749360 1806.007976 1.300435 32.326334 0.013060 0.009291 -0.313365 2.102049 -0.043405 0.041874
0 -0.404395 3.534315 9.747805 1805.431655 1.294690 32.012778 0.012510 0.009153 -0.293085 1.983177 -0.041265 0.039873
0 -0.407625 3.563708 9.753910 1807.707747 1.295050 32.029998 0.010770 0.007077 -0.272435 1.858730 -0.039860 0.038382
0 -0.410855 3.600199 9.753430 1807.530012 1.298525 32.203527 0.010950 0.007242 -0.250905 1.732034 -0.038240 0.036798
0 -0.403675 3.522156 9.752355 1807.131084 1.295295 32.039139 0.010855 0.007203 -0.228975 1.616241 -0.035830 0.033843
0 -0.395055 3.437393 9.748165 1805.577367 1.288350 31.715875 0.011860 0.007592 -0.209090 1.494625 -0.033635 0.031384
0 -0.390745 3.387940 9.744935 1804.382090 1.284640 31.537635 0.011735 0.007573 -0.192505 1.388143 -0.032445 0.029830
0 -0.372190 3.237736 9.748405 1805.673161 1.279850 31.271007 0.008925 0.008092 -0.180290 1.279659 -0.030460 0.027426
0 -0.367760 3.210677 9.754630 1807.965075 1.293740 31.974874 0.006850 0.007149 -0.169695 1.171208 -0.028325 0.025950
0 -0.361655 3.166888 9.755590 1808.320173 1.312055 32.943595 0.003490 0.005275 -0.159925 1.059416 -0.028140 0.025650
0 -0.358425 3.147405 9.751880 1806.945542 1.324150 33.508840 0.002360 0.004654 -0.152995 0.968751 -0.027955 0.025350
0 -0.357825 3.141715 9.745775 1804.684638 1.328460 33.728148 0.001780 0.004362 -0.145940 0.864117 -0.029270 0.027434
0 -0.356030 3.120907 9.748050 1805.527381 1.327145 33.664578 0.003035 0.004810 -0.145970 0.864546 -0.028845 0.026589
0 -0.349205 3.026034 9.753080 1807.381252 1.343070 34.568413 0.001965 0.004926 -0.148990 0.910827 -0.027255 0.023269
0 -0.337950 2.854836 9.755115 1808.138569 1.347020 34.759980 0.001505 0.005200 -0.152225 0.958449 -0.025145 0.018780
0 -0.335560 2.816619 9.747695 1805.378973 1.366175 35.806855 0.002145 0.005257 -0.156960 1.027357 -0.025390 0.019233
0 -0.328260 2.676399 9.749255 1805.958942 1.357915 35.403371 0.004740 0.005732 -0.166185 1.157529 -0.025175 0.018854
0 -0.304915 2.283157 9.746740 1805.024645 1.369765 36.051428 0.005505 0.006001 -0.181215 1.353830 -0.024505 0.017893
0 -0.292345 2.032426 9.748775 1805.776338 1.375630 36.351836 0.005720 0.006097 -0.194835 1.521682 -0.025145 0.018834
0 -0.284085 1.846943 9.747335 1805.247668 1.377785 36.473656 0.006055 0.006239 -0.213315 1.709806 -0.026945 0.020950
0 -0.276545 1.736713 9.751880 1806.933676 1.387600 36.944703 0.005845 0.006037 -0.230145 1.827894 -0.028780 0.021688
0 -0.260505 1.533343 9.757865 1809.162395 1.368805 36.106416 0.008960 0.010047 -0.253390 1.994572 -0.029910 0.022318
0 -0.257155 1.502033 9.752715 1807.240429 1.379700 36.674890 0.008775 0.009967 -0.272845 2.103282 -0.031315 0.023837
0 -0.248055 1.417741 9.753195 1807.418164 1.375990 36.490576 0.008900 0.010097 -0.294805 2.235313 -0.033300 0.026094
0 -0.242785 1.384998 9.749960 1806.223236 1.390355 37.283174 0.009330 0.010334 -0.316830 2.349543 -0.035530 0.028679
0 -1.764940 59.927394 7.929955 1195.170901 5.451645 565.441608 -0.011615 0.037657 -0.224800 1.038473 -0.202275 0.779552
0 -1.785890 61.394924 7.908645 1188.724511 5.491630 573.532122 -0.013755 0.033477 -0.219975 0.987901 -0.203225 0.786489
0 -1.818810 63.714971 7.887815 1182.454358 5.521080 579.652517 -0.011555 0.028957 -0.210965 0.873644 -0.205275 0.802806
0 -1.860710 66.646651 7.864350 1175.421479 5.539395 583.485142 -0.006885 0.021440 -0.205165 0.816086 -0.207385 0.820056
0 -1.892910 68.941943 7.836455 1167.100813 5.569205 589.627534 -0.002150 0.020261 -0.200400 0.781909 -0.207600 0.821672
0 -1.919370 70.656756 7.814905 1160.656229 5.577820 591.441534 0.000935 0.019913 -0.198810 0.770104 -0.208030 0.824960
0 -1.952290 73.103513 7.794435 1154.613185 5.589795 593.983424 0.004325 0.018106 -0.195635 0.746826 -0.209130 0.833719
0 -1.991200 75.940539 7.773245 1148.360772 5.601170 596.413477 0.007230 0.016323 -0.192640 0.723532 -0.209375 0.835646
0 -2.020050 78.249368 7.751340 1141.898503 5.621525 600.795406 0.009765 0.015008 -0.191695 0.716167 -0.210260 0.842746
0 -2.042795 79.980243 7.729910 1135.604196 5.637685 604.241959 0.009980 0.015190 -0.191115 0.712085 -0.210170 0.842079
0 -2.071405 82.242201 7.706690 1128.817561 5.668570 610.935472 0.010255 0.015059 -0.188645 0.694637 -0.211085 0.849227
0 -2.106600 85.196188 7.681550 1121.507056 5.672640 611.810387 0.012820 0.016934 -0.188190 0.691366 -0.212675 0.862228
0 -2.138205 87.786192 7.662035 1115.793095 5.690235 615.633624 0.014870 0.017197 -0.192165 0.720660 -0.213195 0.866308
0 -2.172320 90.571459 7.641205 1109.772043 5.699930 617.822637 0.017220 0.014217 -0.194700 0.737622 -0.213165 0.866090
0 -2.200935 92.905892 7.619180 1103.375066 5.724710 623.181842 0.018535 0.014536 -0.197025 0.753651 -0.212460 0.860732
0 -2.230740 95.387049 7.602540 1098.578914 5.732375 624.818387 0.018350 0.014154 -0.193390 0.722857 -0.210660 0.846956
0 -2.263540 98.044824 7.581710 1092.569381 5.758710 630.475538 0.021525 0.021311 -0.190095 0.698584 -0.207575 0.824992
0 -2.280180 99.463222 7.562795 1087.095276 5.778825 634.932388 0.020090 0.020272 -0.190550 0.701954 -0.204825 0.805094
0 -2.299935 101.144568 7.538375 1080.031576 5.806240 640.956805 0.022715 0.023230 -0.190520 0.701757 -0.202965 0.790787
0 -2.323400 103.096825 7.518260 1074.262325 5.820245 643.992242 0.024185 0.026354 -0.189235 0.692600 -0.201315 0.778834
